-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2015 through 12/31/2023 in LST
Location: Latitude  25.2048   Longitude 55.2708 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 20.89 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,T2M,WS10M,ALLSKY_SFC_SW_DWN,RH2M
2015,11,9,22,27.26,1.18,0.0,70.82
2015,11,9,23,26.96,0.8,0.0,71.73
2015,11,10,0,26.49,1.1,0.0,73.2
2015,11,10,1,26.08,1.73,0.0,73.64
2015,11,10,2,25.88,2.26,0.0,71.25
2015,11,10,3,25.68,2.74,0.0,66.77
2015,11,10,4,25.51,3.24,0.0,61.15
2015,11,10,5,25.45,3.82,0.0,55.29
2015,11,10,6,25.43,4.53,6.0,50.61
2015,11,10,7,25.97,6.04,113.5,45.93
2015,11,10,8,26.98,7.27,306.73,41.4
2015,11,10,9,28.79,7.74,480.52,36.6
2015,11,10,10,31.0,8.41,621.0,33.01
2015,11,10,11,32.46,8.56,663.97,32.27
2015,11,10,12,33.15,8.31,706.0,32.3
2015,11,10,13,33.51,7.81,649.88,32.49
2015,11,10,14,33.68,7.31,512.1,32.69
2015,11,10,15,33.56,6.75,336.58,33.35
2015,11,10,16,33.11,5.81,140.12,35.34
2015,11,10,17,31.7,4.11,8.8,39.6
2015,11,10,18,30.6,3.9,0.0,42.31
2015,11,10,19,30.16,4.28,0.0,42.19
2015,11,10,20,29.68,4.88,0.0,42.92
2015,11,10,21,29.15,5.47,0.0,45.53
2015,11,10,22,28.65,6.1,0.0,47.96
2015,11,10,23,28.19,6.75,0.0,49.41
2015,11,11,0,27.75,7.37,0.0,49.83
2015,11,11,1,27.37,7.85,0.0,49.32
2015,11,11,2,27.06,8.12,0.0,48.47
2015,11,11,3,26.76,8.34,0.0,48.15
2015,11,11,4,26.46,8.53,0.0,48.32
2015,11,11,5,26.16,8.84,0.0,49.12
2015,11,11,6,25.84,9.24,5.7,50.42
2015,11,11,7,25.86,9.74,111.2,51.31
2015,11,11,8,27.03,10.13,300.52,49.35
2015,11,11,9,28.87,10.41,480.3,46.39
2015,11,11,10,30.82,10.81,598.35,41.82
2015,11,11,11,32.34,10.57,606.2,38.23
2015,11,11,12,33.18,9.9,615.47,37.41
2015,11,11,13,33.54,9.01,465.35,37.49
2015,11,11,14,33.63,7.99,373.95,37.89
2015,11,11,15,33.47,6.94,254.35,39.11
2015,11,11,16,32.98,5.67,107.45,41.69
2015,11,11,17,31.63,3.68,7.45,46.09
2015,11,11,18,30.58,3.15,0.0,48.89
2015,11,11,19,30.19,3.42,0.0,47.95
2015,11,11,20,29.8,3.92,0.0,46.52
2015,11,11,21,29.06,3.59,0.0,49.12
2015,11,11,22,28.22,2.8,0.0,52.46
2015,11,11,23,27.55,2.59,0.0,55.89
2015,11,12,0,27.0,2.85,0.0,60.77
2015,11,12,1,26.63,3.41,0.0,66.31
2015,11,12,2,26.5,3.91,0.0,70.15
2015,11,12,3,26.5,4.16,0.0,72.79
2015,11,12,4,26.58,4.31,0.0,73.89
2015,11,12,5,26.64,4.63,0.0,74.33
2015,11,12,6,26.6,5.32,3.4,74.04
2015,11,12,7,26.8,6.39,39.47,71.28
2015,11,12,8,27.1,7.86,89.72,67.48
2015,11,12,9,27.2,7.94,129.7,64.69
2015,11,12,10,27.31,7.67,130.68,62.4
2015,11,12,11,27.25,7.57,163.2,60.7
2015,11,12,12,27.13,7.49,228.18,59.09
2015,11,12,13,26.93,6.77,339.2,57.28
2015,11,12,14,26.83,5.46,299.73,54.27
2015,11,12,15,26.78,4.18,192.2,51.18
2015,11,12,16,26.63,3.26,86.7,49.52
2015,11,12,17,26.23,2.65,6.75,50.81
2015,11,12,18,25.66,2.42,0.0,54.76
2015,11,12,19,25.58,3.0,0.0,58.14
2015,11,12,20,25.7,3.74,0.0,60.81
2015,11,12,21,25.89,4.36,0.0,61.91
2015,11,12,22,25.91,4.96,0.0,61.87
2015,11,12,23,25.78,5.4,0.0,62.42
2015,11,13,0,25.53,5.68,0.0,64.08
2015,11,13,1,25.25,5.72,0.0,65.81
2015,11,13,2,25.03,5.66,0.0,67.29
2015,11,13,3,24.84,5.6,0.0,68.52
2015,11,13,4,24.65,5.51,0.0,69.74
2015,11,13,5,24.48,5.38,0.0,70.65
2015,11,13,6,24.32,5.23,5.57,71.12
2015,11,13,7,24.97,5.22,128.25,67.69
2015,11,13,8,26.13,5.9,336.38,61.6
2015,11,13,9,26.76,5.87,534.22,57.95
2015,11,13,10,27.27,5.88,646.72,55.26
2015,11,13,11,27.6,6.02,738.35,53.26
2015,11,13,12,27.76,6.16,721.17,52.17
2015,11,13,13,27.81,6.11,645.15,51.38
2015,11,13,14,27.76,5.92,534.72,50.9
2015,11,13,15,27.55,5.63,343.7,50.96
2015,11,13,16,27.16,5.23,142.77,51.69
2015,11,13,17,26.44,4.33,8.6,53.92
2015,11,13,18,25.61,3.48,0.0,57.19
2015,11,13,19,25.28,3.36,0.0,58.75
2015,11,13,20,25.03,3.4,0.0,60.0
2015,11,13,21,24.79,3.53,0.0,60.93
2015,11,13,22,24.55,3.74,0.0,61.79
2015,11,13,23,24.32,4.03,0.0,62.62
2015,11,14,0,24.13,4.4,0.0,63.47
2015,11,14,1,24.03,4.78,0.0,64.25
2015,11,14,2,23.99,5.12,0.0,65.24
2015,11,14,3,23.97,5.31,0.0,66.47
2015,11,14,4,23.94,5.41,0.0,67.76
2015,11,14,5,23.9,5.5,0.0,69.0
2015,11,14,6,23.86,5.64,5.32,69.84
2015,11,14,7,24.6,5.83,123.6,67.31
2015,11,14,8,25.93,6.97,324.12,61.4
2015,11,14,9,26.49,7.35,521.67,58.26
2015,11,14,10,26.89,7.73,622.92,56.54
2015,11,14,11,27.13,8.07,679.53,55.71
2015,11,14,12,27.23,8.34,679.78,55.59
2015,11,14,13,27.25,8.53,610.92,55.7
2015,11,14,14,27.21,8.6,495.45,55.54
2015,11,14,15,27.02,8.59,286.27,55.83
2015,11,14,16,26.64,8.44,113.32,57.08
2015,11,14,17,26.05,7.83,6.47,59.15
2015,11,14,18,25.58,7.07,0.0,60.59
2015,11,14,19,25.37,6.84,0.0,60.54
2015,11,14,20,25.18,6.71,0.0,60.15
2015,11,14,21,24.99,6.62,0.0,61.04
2015,11,14,22,24.78,6.52,0.0,63.33
2015,11,14,23,24.6,6.45,0.0,65.39
2015,11,15,0,24.45,6.34,0.0,66.21
2015,11,15,1,24.34,6.15,0.0,66.36
2015,11,15,2,24.3,5.9,0.0,65.86
2015,11,15,3,24.26,5.65,0.0,64.95
2015,11,15,4,24.2,5.35,0.0,64.24
2015,11,15,5,24.12,4.96,0.0,63.84
2015,11,15,6,24.06,4.42,4.75,63.27
2015,11,15,7,24.68,3.49,122.43,60.08
2015,11,15,8,26.33,2.88,328.48,52.35
2015,11,15,9,27.0,1.92,490.4,48.51
2015,11,15,10,27.52,1.51,592.85,46.83
2015,11,15,11,28.03,1.56,703.35,44.75
2015,11,15,12,28.53,1.52,733.6,42.02
2015,11,15,13,28.97,1.3,557.38,39.12
2015,11,15,14,29.3,1.33,531.95,36.9
2015,11,15,15,29.44,1.67,343.45,36.29
